planet_name,star_name,planets_in_system,orbital_period,semi_major_axis,radius_earths,mass_earths,radius_jupiters,mass_jupiters,density,equilibrium_temperature,ra,dec_
Kepler-1760 b,Kepler-1760,1,38.3260994,0.2084,2.28995546,5.86,0.20429649,0.0184,2.68,480.0,284.1326058,48.8251452
HD 167768 b,HD 167768,1,20.6532,0.1512,13.9,270.15414595,1.24,0.85,0.553,1873.59,274.2213308,-3.0085807
Kepler-6 b,Kepler-6,1,3.2346996,0.04852,14.616536,212.31044,1.304,0.668,0.4,1460.0,296.8372475,48.2399695
Kepler-1756 b,Kepler-1756,1,2.355750084,0.0319,1.47199944,2.77,0.13132322,0.00871,4.77,1093.0,294.364904,40.7208898
Kepler-299 e,Kepler-299,4,38.285489,0.22,1.87,4.16,0.167,0.0131,3.5,534.0,283.2070156,48.5805222
Kepler-1064 b,Kepler-1064,1,16.54080322,0.1183,1.55,3.02,0.13828174,0.00951,4.46,570.0,291.7415821,37.6888103
Kepler-766 b,Kepler-766,1,6.10027804,0.066,3.39,11.4,0.30243554,0.0359,1.61,990.0,293.1845144,37.9698357
HD 96700 b,HD 96700,3,8.1245,0.0777,2.93,8.9,0.261,0.02800253,1.94,1089.02,166.9742616,-30.1751383
Kepler-373 b,Kepler-373,2,5.535309,0.06,1.36,2.42,0.121,0.00761,5.29,1054.0,289.3879904,50.5970115
GJ 876 b,GJ 876,4,61.1166,0.208317,13.3,723.2235,1.19,2.2756,1.69,190.6,343.3239737,-14.2665958
HD 164604 b,HD 164604,2,653.9,1.362,12.3,4195.3349724,1.1,13.2,12.4,170.16,270.7787177,-28.5608343
Kepler-208 b,Kepler-208,4,4.22864,0.054,1.63,3.29,0.145,0.0104,4.17,1379.0,293.8901979,42.5279413
HATS-13 b,HATS-13,1,3.0440499,0.04057,13.585308,172.58169,1.212,0.543,0.377,1244.0,316.9614798,-26.0967205
Kepler-1146 b,Kepler-1146,1,2.352265797,0.0325,1.23,2.04,0.10973325,0.00642,6.02,1019.0,286.716712,47.425658
TOI-5300 b,TOI-5300,1,2.262196,0.0295,9.86390302,190.6970442,0.88,0.6,1.1,1043.0,356.481137,0.4587978
WASP-100 b,WASP-100,1,2.84938,0.04574,14.90797,400.4658,1.33,1.26,0.53,2099.0,68.9598159,-64.027039
Kepler-1643 b,Kepler-1643,1,5.342657,0.0531,2.32,5.99,0.207,0.0189,2.64,799.0,300.4310076,44.7510129
XO-4 b,XO-4,1,4.12508,0.05524,14.01125,451.3186,1.25,1.42,0.83,1630.0,110.3880285,58.2681094
Kepler-1969 b,Kepler-1969,1,6.647520065,0.0717,1.68161001,3.47,0.15002345,0.0109,4.01,999.0,294.7842662,49.4920557
WASP-13 b,WASP-13,1,4.35301,0.05362,13.67498,114.4188,1.22,0.36,0.222,1531.0,140.1029654,33.8823291
TOI-5799 b,TOI-5799,2,4.164507,0.0348,1.733,3.65,0.15460817,0.0115,3.85,505.0,301.630179,15.9891418
Kepler-1963 b,Kepler-1963,1,1.962260008,0.02915,0.74437023,0.337,0.06640838,0.00106,4.49,1448.0,296.5875182,47.207129
Kepler-48 f,Kepler-48,5,5219.681854,5.719187877,13.8,298.5809968,1.23,0.93944088,0.624,95.68,299.1393094,40.948939
Kepler-426 b,Kepler-426,1,3.21751883,0.0414,12.22,108.06,1.09,0.34,0.26,1300.0,289.4346668,49.473455
Kepler-82 f,Kepler-82,5,75.732,0.3395,4.84,20.9,0.432,0.06575842,1.01,423.57,292.8733696,42.9661583
NGTS-33 b,NGTS-33,1,2.827972,0.048,18.38272835,1153.71711741,1.64,3.63,0.19,1991.0,107.8333348,-35.8505185
HD 113337 b,HD 113337,2,317.58639,1.022,13.1,1035.80277841,1.17,3.259,2.53,395.73,195.4438496,63.610328
Kepler-1834 b,Kepler-1834,2,4.603010178,0.04911,1.4593834,2.73,0.13019769,0.00858,4.83,848.0,294.6646789,39.7838461
GJ 411 b,GJ 411,2,12.9394,0.07879,1.45,2.69,0.129,0.00846369,4.85,349.83,165.834471,35.972317
Kepler-122 e,Kepler-122,5,37.993273,0.227,2.6,27.7,0.232,0.087,8.66,618.0,291.1118647,39.9490248
Kepler-1276 b,Kepler-1276,1,12.5720095,0.10863,1.19,1.81,0.10616469,0.0057,5.9,886.0,287.8570173,40.5471909
Kepler-1653 b,Kepler-1653,1,140.2524,0.4706,2.17,5.35,0.19359443,0.0168,2.88,284.0,296.457702,41.266021
Kepler-1410 b,Kepler-1410,1,60.866168,0.2543,1.78,3.82,0.15880096,0.012,3.72,290.0,290.5102933,38.743501
Kepler-1864 b,Kepler-1864,1,3.881510019,0.049,0.75408365,0.353,0.06727495,0.00111,4.52,1156.0,289.6867653,41.5889178
Kepler-1750 b,Kepler-1750,1,205.9120026,0.6785,6.00434637,30.1,0.53567283,0.0947,0.764,298.0,292.3514917,48.5110714
WASP-24 b,WASP-24,1,2.34121,0.03651,15.46842,394.1092,1.38,1.24,0.622,1772.0,227.2154975,2.343286
Kepler-304 d,Kepler-304,4,9.653471,0.08,2.75,8.0,0.245,0.0252,2.11,611.0,294.4418031,40.5575408
HD 331093 b,HD 331093,1,621.62,1.44,13.6,476.7426105,1.21,1.5,1.04,234.84,295.6200054,31.7395451
K2-110 b,K2-110,1,13.86375,0.10207,2.592,15.9,0.23124315,0.05002699,5.02,638.0,207.3497402,-12.2849182
K2-32 d,K2-32,4,31.71701,0.18422,3.484,6.7,0.3108222,0.02108056,0.87,550.0,252.426008,-19.5430504
Kepler-1101 b,Kepler-1101,1,81.3151059,0.3483,2.47,6.66,0.22035864,0.021,2.43,393.0,294.5693544,45.6711623
Kepler-58 d,Kepler-58,4,40.101371,0.236,2.94,245.343,0.262,0.7719354,0.53,583.0,296.3586251,39.1152033
Kepler-1090 b,Kepler-1090,2,198.680179,0.63323,2.25,5.69,0.20073156,0.0179,2.74,297.0,295.6629002,44.5258237
DMPP-1 b,DMPP-1,4,17.812,0.1423,4.26,16.8,0.38,0.05285871,1.19,877.0,86.7761233,-10.6303217
Kepler-1110 b,Kepler-1110,1,9.69312032,0.0754,2.66,7.56,0.23730931,0.0238,2.21,609.0,291.8080645,38.6226615
HD 67087 b,HD 67087,2,352.2,1.08,13.1,973.0,1.17,3.06,2.38,365.67,121.9155672,31.5511553
Kepler-334 d,Kepler-334,3,25.09849,0.168,1.41,2.57,0.126,0.00809,5.04,656.0,287.1406177,47.1151153
HD 204941 b,HD 204941,1,1733.0,2.55,10.1,73.1009,0.903,0.23,0.39,134.04,323.0966714,-20.957957
TOI-1470 b,TOI-1470,2,2.527093,0.0285,2.18,7.32,0.19448691,0.0230313,3.86,734.0,10.0891431,61.2133868
TOI-4342 c,TOI-4342,2,10.688662,0.0804,2.349,4.8,0.2095641,0.01510249,2.01,514.0,324.3894196,-77.9791468
HD 68988 b,HD 68988,2,6.27711,0.07,13.4,626.1251,1.2,1.97,1.43,1179.39,124.5935429,61.4608518
TOI-2207 b,TOI-2207,1,8.001968,0.0854,11.1529358,203.41018048,0.995,0.64,0.8,1259.0,307.5966925,-44.8876181
HD 48265 c,HD 48265,2,10418.0,10.4,12.9,1414.33641115,1.15,4.45,3.62,124.28,100.0073683,-48.5418284
K2-3 b,K2-3,3,10.0546535,0.0747,2.078,5.11,0.18538706,0.01607786,3.11,501.3,172.3353708,-1.4551364
OGLE-TR-182 b,OGLE-TR-182,1,3.9791,0.051,12.666,320.995,1.13,1.01,0.41,1550.0,167.3279228,-61.0952624
HD 96700 d,HD 96700,3,103.5,0.424,3.61,12.7,0.322,0.03995867,1.48,466.19,166.9742616,-30.1751383
Kepler-208 d,Kepler-208,4,11.131786,0.103,1.2,1.87,0.107,0.00588,5.95,999.0,293.8901979,42.5279413
Kepler-1129 c,Kepler-1129,2,76.5369586,0.35367,2.73,7.9,0.24355429,0.0249,2.13,503.0,291.6044965,41.3093275
Kepler-1553 b,Kepler-1553,1,4.24261881,0.0481,1.15,1.6,0.10259613,0.00505,5.78,926.0,291.9191348,39.0221769
Kepler-1374 b,Kepler-1374,1,10.65276707,0.0918,2.29,5.86,0.20430012,0.0184,2.68,737.0,291.3499783,45.1722521
HD 4113 b,HD 4113,1,526.5239,1.28,13.5,541.26177712,1.2,1.703,1.21,251.65,10.8027515,-37.9831248
Kepler-639 b,Kepler-639,1,10.21420496,0.09358,2.38,6.26,0.21232938,0.0197,2.55,957.0,292.1868271,41.726944
Kepler-655 b,Kepler-655,1,46.4063358,0.25697,2.71,7.8,0.24177001,0.0245,2.15,588.0,297.2590664,46.843165
Kepler-1461 b,Kepler-1461,1,29.3494775,0.1715,2.03,4.78,0.18110447,0.015,3.14,451.0,285.8305091,43.198377
GJ 251 b,GJ 251,2,14.237,0.0808,1.79,3.85,0.16,0.01211345,3.69,336.0,103.7002499,33.2664632
NGTS-23 b,NGTS-23,1,4.0764326,0.0504,14.20177855,194.82881349,1.267,0.613,0.374,1327.0,70.4322947,-40.0445299
HD 13808 c,HD 13808,2,53.753,0.2554,3.13,9.96,0.279,0.03133751,1.78,424.57,33.1780708,-53.7437591
HD 108874 b,HD 108874,2,394.48123,1.04,13.6,451.3186,1.21,1.42,0.986,271.33,187.6126029,22.8794399
Kepler-340 b,Kepler-340,2,14.844387,0.134,2.53,6.94,0.226,0.0218,2.35,1092.0,295.933471,40.3005515
Kepler-252 c,Kepler-252,2,10.848463,0.08,2.15,5.27,0.192,0.0166,2.91,499.0,295.579329,44.5459052
HD 125271 b,HD 125271,1,14901.99295,10.817,12.4,3465.60094993,1.11,10.904,9.99,59.78,216.6474037,-81.4542756
WASP-93 b,WASP-93,1,2.7325321,0.04211,17.900773,467.2101,1.597,1.47,0.479,1942.0,9.4587443,51.288778
Kepler-299 b,Kepler-299,4,2.927128,0.04,1.32,2.3,0.118,0.00724,5.5,1258.0,283.2070156,48.5805222
Kepler-276 b,Kepler-276,3,14.12841,0.119,2.87,731.209,0.256,2.3006408,73.0,739.0,293.568197,39.0363123
Kepler-958 b,Kepler-958,1,9.7678805,0.08631,2.06,4.9,0.18378089,0.0154,3.08,749.0,287.2566578,46.0667247
Kepler-381 b,Kepler-381,3,5.629021,0.066,0.99,0.937,0.088,0.00295,5.31,1576.0,285.1828685,43.8310283
Kepler-202 b,Kepler-202,2,4.069427,0.045,1.63,3.29,0.145,0.0104,4.17,802.0,282.9734874,41.3217991
K2-187 c,K2-187,4,2.871512,0.0392,1.4,2.54,0.12489985,0.008,5.09,1173.0,132.5235618,23.1924709
Kepler-1624 b,Kepler-1624,1,3.290314,0.0327,6.59,35.3,0.58792143,0.111,0.678,540.0,292.5798564,37.3762616
TOI-198 b,TOI-198,1,10.215213,0.0675,1.36,3.17,0.12133128,0.00997394,6.89,456.0,2.2715087,-27.1217452
Kepler-963 b,Kepler-963,2,9.97683705,0.0849,2.66,7.56,0.23730931,0.0238,2.21,802.0,296.7529742,45.0411049
Kepler-846 b,Kepler-846,1,19.80792185,0.1399,2.48,6.71,0.22125078,0.0211,2.42,624.0,287.0570731,49.0460112
YZ Cet b,YZ Cet,3,2.02087,0.01634,0.913,0.7,0.0814,0.00220245,5.05,471.2,18.1330792,-16.9962434
K2-271 b,K2-271,1,8.562421,0.077,7.28,41.8,0.6494781,0.131,0.595,893.0,125.2239144,16.0907958
WASP-188 b,WASP-188,1,5.748916,0.072,14.81827249,458.6263913,1.322,1.443,0.78,1666.0,278.7819771,36.6156327
K2-36 b,K2-36,2,1.422614,0.02288,1.43,4.3,0.12757627,0.01352931,8.0,1328.0,169.4490102,3.8665038
WASP-97 b,WASP-97,1,2.07276,0.03303,12.77826,432.2488,1.14,1.36,1.21,1555.0,24.6051389,-55.7720006
Kepler-1798 b,Kepler-1798,1,16.85589981,0.1082,2.30911251,5.94,0.20600557,0.0187,2.65,408.0,291.7262251,37.528968
TOI-2992 b,TOI-2992,1,3.007812,0.0434,13.75341932,1058.36859531,1.227,3.33,2.23,1726.0,164.3165643,-32.3224375
TOI-4201 b,TOI-4201,1,3.5819194,0.04,13.67495645,788.21444936,1.22,2.48,1.82,725.0,90.4747237,-13.461371
HD 168863 b,HD 168863,1,14773.93272,10.961,12.7,2154.87659946,1.13,6.78,5.78,63.01,275.6642157,-18.0219726
Kepler-495 c,Kepler-495,2,5.896609783,0.0614,1.21936414,1.98,0.10878457,0.00622,6.0,1000.0,285.9307362,39.0981201
Kepler-268 c,Kepler-268,2,83.446393,0.391,3.38,11.4,0.302,0.0357,1.62,471.0,291.9761559,38.0550327
K2-268 b,K2-268,5,2.151676,0.0308,1.5,2.86,0.13382127,0.00899,4.66,1136.0,133.7094899,11.8482712
Kepler-1584 b,Kepler-1584,1,13.3997099,0.1168,1.61,3.22,0.14363458,0.0101,4.24,886.0,287.7626791,43.2743929
Kepler-1368 b,Kepler-1368,1,0.675649486,0.0153,1.65,3.36,0.14720314,0.0106,4.11,2085.0,294.7669795,41.6446434
Kepler-924 b,Kepler-924,1,61.0370117,0.31318,3.07,9.64,0.27388706,0.0303,1.83,610.0,290.6685136,40.3977086
Kepler-1542 c,Kepler-1542,4,2.89223021,0.0387,0.65,0.208,0.05798912,0.000653,4.16,1287.0,285.7284757,42.6544651
Kepler-331 c,Kepler-331,3,17.28111,0.105,1.84,4.04,0.164,0.0127,3.56,425.0,291.8343455,39.3073462
Kepler-1096 b,Kepler-1096,1,2.892217506,0.034,1.24,2.07,0.11062539,0.00651,5.97,794.0,294.7094688,45.9695533
TOI-615 b,TOI-615,1,4.6615983,0.0678,18.97680433,138.25535705,1.693,0.435,0.084,1666.0,133.4086892,-40.543701
Kepler-303 c,Kepler-303,2,7.061149,0.057,1.14,1.55,0.102,0.00489,5.75,521.0,283.1354742,43.6567036
HD 150010 b,HD 150010,1,562.0,1.4,13.3,762.7881768,1.18,2.4,1.78,681.22,247.8670682,72.6125804
WASP-99 b,WASP-99,1,5.75251,0.0717,11.43318,772.3269,1.02,2.43,2.79,1480.0,39.8976689,-50.0081934
HD 56414 b,HD 56414,1,29.04992,0.229,3.71,13.3,0.3309846,0.0418,1.43,1133.0,107.8436846,-68.8333403
Kepler-1388 b,Kepler-1388,4,12.2854603,0.0882,2.59,7.22,0.23106432,0.0227,2.28,434.0,283.3360156,47.1744499
GJ 514 b,GJ 514,1,140.43,0.422,2.13,5.2,0.19,0.01636103,2.96,202.0,202.5040424,10.3725387
TOI-628 b,TOI-628,1,3.4095675,0.0486,11.88154,2011.8639,1.06,6.33,6.58,1586.0,99.2630608,1.7675497
Kepler-92 c,Kepler-92,3,26.723,0.19054,2.6,6.1,0.232,0.019,4.747125,781.0,289.0860607,41.5630224
Kepler-552 b,Kepler-552,1,5.263415765,0.0612,3.95,14.8,0.3523954,0.0465,1.32,1103.0,290.7476903,48.2419838
MASCARA-4 b,MASCARA-4,1,2.8240932,0.0474,16.98160576,532.36258173,1.515,1.675,0.481,2250.0,147.5800667,-66.1139253
Kepler-1846 b,Kepler-1846,1,14.82009983,0.11054,1.76378826,3.76,0.15735492,0.0118,3.77,552.0,294.3909489,44.7629523
HD 82943 b,HD 82943,2,441.47,1.18306,13.5,534.25,1.2,1.681,1.19,286.13,143.7114034,-12.1302976
HD 147873 b,HD 147873,2,116.596,0.522,12.8,1633.6462,1.15,5.14,4.28,603.16,246.4380471,-33.5672217
HAT-P-24 b,HAT-P-24,1,3.35524,0.04651,14.5717,238.3725,1.3,0.75,0.44,1637.0,108.8251171,14.2626064
NGTS-24 b,NGTS-24,1,3.4678796,0.0479,13.60770257,165.27077164,1.214,0.52,0.36,1499.0,168.5638892,-37.9101328
Qatar-8 b,Qatar-8,1,3.71495,0.0474,14.403565,117.91493,1.285,0.371,0.216,1457.0,157.4123405,70.5270835
Kepler-288 c,Kepler-288,3,19.305772,0.14,2.85,8.5,0.254,0.0267,2.02,815.0,288.9163997,39.5947523
alf Ari b,alf Ari,1,380.8,1.2,13.4,572.07,1.2,1.8,1.31,747.22,31.793286,23.462421
GJ 160.2 b,GJ 160.2,1,5.2354,0.053,3.17,10.2,0.283,0.03209263,1.76,736.99,61.6454173,-20.8564724
HIP 5763 b,HIP 5763,1,30.014,0.17,14.2,162.09248757,1.27,0.51,0.311,440.9,18.495343,16.4942738
Kepler-1258 b,Kepler-1258,1,0.984940167,0.01824,0.86,0.566,0.07672406,0.00178,4.89,2335.0,285.4049723,49.9948186
TOI-159 b,TOI-159,1,3.7628396,0.056,18.18,1110.0,1.622,3.49,1.02,1891.0,51.7822676,-78.5498308
TOI-6628 b,TOI-6628,1,18.18424,0.134,10.98480109,235.19302118,0.98,0.74,0.98,833.0,225.8370504,-35.2305793
NSVS 14256825 b,NSVS 14256825,1,3225.0,3.12,12.3,4497.2945,1.1,14.15,13.3,473.47,305.001946,4.6323715
TOI-2093 c,TOI-2093,2,53.81149,0.257,2.3,15.8,0.20519261,0.04971236,7.0,329.0,302.7375229,70.8696532
Kepler-33 f,Kepler-33,5,41.02902,0.2535,4.46,9.6,0.3979,0.03020483,0.9,691.0,289.0775348,46.0051696
HD 233604 b,HD 233604,1,192.0,0.747,12.7,2089.644,1.13,6.575,5.61,882.5,137.4535054,53.5682016
TOI-715 b,TOI-715,1,19.288004,0.083,1.55,3.02,0.13828198,0.00951,4.46,234.0,113.8523276,-73.5774089
TOI-1266 b,TOI-1266,3,10.8945,0.073,2.52,4.46,0.22481973,0.01403273,1.54,415.0,197.9965833,65.8336973
TOI-1836 b,TOI-1836,2,20.380799,0.1597,8.00321222,38.45723725,0.714,0.121,0.41,966.0,245.9079242,54.6900774
Kepler-1103 b,Kepler-1103,1,19.79191978,0.15336,2.27,5.77,0.20251584,0.0182,2.71,736.0,287.3821348,49.4524247
Kepler-32 f,Kepler-32,5,0.74296,0.013,0.82,1862.11,0.0731555,5.85885326,1.5,1026.0,297.8423073,46.5743595
HD 167677 b,HD 167677,1,1820.0,2.877,13.2,905.81095995,1.18,2.85,2.16,151.9,274.2067844,-11.4067857
Kepler-1915 b,Kepler-1915,1,13.83539963,0.114,3.21798413,10.4,0.28708981,0.0329,1.71,809.0,301.2786852,44.2505116
K2-275 c,K2-275,2,8.4388385,0.0881,2.21,5.52,0.19716333,0.0174,2.81,653.0,132.1698795,20.4550162
Kepler-968 b,Kepler-968,3,3.692983728,0.0389,2.0,4.66,0.17842805,0.0147,3.2,745.0,285.6025889,50.1120401
HD 93963 A b,HD 93963 A,2,1.0376109,0.02061,1.46954368,2.8,0.13110413,0.00880979,4.81,1842.23,162.7766969,25.641065
Kepler-1734 b,Kepler-1734,1,6.796850204,0.0714,3.08851092,9.74,0.27553896,0.0306,1.82,985.0,294.163167,41.4517316
Kepler-1669 d,Kepler-1669,3,4.72941177,0.0468,1.22,1.98,0.1088413,0.00624,5.99,669.0,297.4303826,39.8478795
Kepler-993 b,Kepler-993,1,22.08557563,0.13,2.97,9.11,0.26496565,0.0287,1.91,352.0,292.6141076,44.3946644
Kepler-288 b,Kepler-288,3,6.097326,0.065,1.67,3.43,0.149,0.0108,4.05,1197.0,288.9163997,39.5947523
Kepler-215 d,Kepler-215,4,30.864423,0.185,2.39,23.6,0.213,0.074,9.5,527.0,294.9735313,45.2136867
Kepler-1867 b,Kepler-1867,1,9.887359619,0.0872,1.15985997,1.65,0.10347595,0.0052,5.81,768.0,294.9971007,43.4358698
EPIC 212737443 b,EPIC 212737443,2,13.603,0.098,2.586,7.2,0.23070747,0.0227,2.29,536.0,204.2215065,-7.3180577
K2-270 c,K2-270,2,4.400028,0.0497,2.95,9.01,0.26318137,0.0283,1.93,848.0,131.2665588,13.5497322
HD 4203 b,HD 4203,2,431.88,1.17,13.3,708.7609,1.19,2.23,1.66,297.28,11.1722288,20.4483925
Kepler-48 b,Kepler-48,5,4.778,0.05394,1.88,3.94,0.16772237,0.01239656,3.23,932.0,299.1393094,40.948939
Kepler-550 b,Kepler-550,1,8.600104109,0.0747,4.42,17.9,0.39432599,0.0563,1.14,760.0,297.7001786,47.8637046
HD 111232 b,HD 111232,2,1169.13202,2.148,12.6,2531.50326176,1.12,7.965,6.95,172.05,192.2159553,-68.4246679
Kepler-215 c,Kepler-215,4,14.667108,0.113,1.77,3.78,0.158,0.0119,3.75,675.0,294.9735313,45.2136867
TOI-2169 A b,TOI-2169 A,1,8.2148282,0.0896,12.50922246,329.58805806,1.116,1.037,0.92,1364.0,279.1701117,23.2586193
Kepler-763 d,Kepler-763,3,6.50327035,0.0634,1.67,3.43,0.14898768,0.0108,4.05,804.0,292.1445534,47.1573604
K2-268 c,K2-268,5,9.327527,0.0819,2.69,7.7,0.23998614,0.0242,2.17,696.0,133.7094899,11.8482712
HATS-50 b,HATS-50,1,3.8297015,0.05046,12.66617,123.9537,1.13,0.39,0.33,1275.39,300.4280761,-26.077564
Kepler-407 c,Kepler-407,2,3000.0,3.27090369,12.3,4000.0,1.1,12.6,11.8,146.73,286.0363025,49.6145027
Kepler-1134 b,Kepler-1134,1,17.13263989,0.1242,2.64,7.46,0.23552502,0.0235,2.23,611.0,295.5678578,42.4781064
Kepler-1989 b,Kepler-1989,1,10.161023528,0.0918,4.62,19.3,0.4121695,0.0607,1.08,904.0,290.7351869,44.091262
HD 18015 b,HD 18015,1,2278.0,3.87,13.1,1048.8337431,1.17,3.3,2.56,242.98,43.3636339,-8.8480392
Kepler-211 c,Kepler-211,2,6.04045,0.062,1.29,18.3,0.115,0.058,46.8,841.0,285.4391183,43.1685051
TOI-1798.02,TOI-1798,2,0.437811822,0.010789,1.464,5.6,0.13060956,0.01761957,11.17,1935.83,211.0939367,46.5192825
Kepler-567 b,Kepler-567,1,16.54297375,0.1229,2.25,5.69,0.20073156,0.0179,2.74,611.0,297.6726072,48.3023458
TOI-2019 b,TOI-2019,1,15.3444,0.128,5.33275337,34.4,0.47575721,0.1082345,1.25,917.46,234.4317651,48.955206
Kepler-24 b,Kepler-24,4,8.14,0.08045,2.348,11.14,0.20947489,0.03505036,4.686574,1050.0,290.4132621,38.3437283
HD 103774 b,HD 103774,1,5.8881,0.07,13.3,116.0,1.19,0.367,0.271,1487.08,179.2310729,-12.1079951
Kepler-161 b,Kepler-161,2,4.921355,0.054,2.12,2.63,0.189,0.00827491,0.45,868.0,290.5164698,43.0838642
GJ 3293 d,GJ 3293,4,48.1345,0.19394,2.67,7.6,0.238,0.02391215,2.19,241.22,67.1484425,-25.1713396
Kepler-1670 b,Kepler-1670,1,20.4998,0.1528,3.3564801,11.2,0.2994451,0.0353,1.63,731.0,290.3264599,43.121755
K2-225 b,K2-225,1,15.8723,0.1409,3.60929179,12.7,0.322,0.0399,1.48,923.0,186.5410958,-9.6248232
Kepler-1308 b,Kepler-1308,1,2.104338119,0.025,0.52,0.0933,0.04639129,0.000293,3.65,662.0,285.9287514,38.5207097
47 UMa b,47 UMa,3,1078.0,2.1,13.2,804.08,1.18,2.53,1.92,215.23,164.8647611,40.4304931
HD 142022 A b,HD 142022 A,1,1928.0,2.93,12.9,1433.40611557,1.15,4.51,3.67,155.74,242.5481731,-84.2317494
Kepler-24 c,Kepler-24,4,12.33,0.10612,2.514,9.99,0.22428444,0.03143206,3.418442,915.0,290.4132621,38.3437283
Kepler-404 c,Kepler-404,2,14.751166,0.118,1.72,3.61,0.153,0.0113,3.9,678.0,286.3985796,45.3435241
Kepler-1254 b,Kepler-1254,3,9.99113313,0.0833,1.55,3.02,0.13828174,0.00951,4.46,660.0,285.1733174,48.7700099
WASP-135 b,WASP-135,1,1.4013794,0.0243,14.5717,603.877,1.3,1.9,1.16,1403.66,267.2848846,29.8790428
HATS-15 b,HATS-15,1,1.74748753,0.02712,12.385945,689.6911,1.105,2.17,1.97,1505.0,311.0920041,-19.4375266
HD 37124 d,HD 37124,3,1862.0,2.807,14.0,221.20968,1.25,0.696,0.443,159.79,84.2599947,20.7289784
Ross 128 b,Ross 128,1,9.8658,0.0496,1.11,1.4,0.0988,0.00440487,5.63,301.0,176.9376036,0.7992898
WASP-3 b,WASP-3,1,1.84683,0.0315,15.91678,772.3269,1.42,2.43,0.89,2020.0,278.6317411,35.6614312
Kepler-170 c,Kepler-170,2,16.665863,0.131,2.86,8.55,0.255,0.0269,2.01,702.0,284.5211975,41.6296562
Kepler-1936 b,Kepler-1936,1,126.5569992,0.52662,3.16615594,10.2,0.282466,0.032,1.77,524.0,290.7300141,44.836128
KELT-1 b,KELT-1,1,1.217514,0.02466,12.442,8654.15,1.11,27.23,24.7,2361.0,0.3620995,39.3837953
Kepler-640 b,Kepler-640,1,22.24813967,0.15418,2.56,7.08,0.2283879,0.0223,2.32,609.0,296.0322,42.1317392
Kepler-1045 b,Kepler-1045,1,26.41045478,0.1616,2.69,7.7,0.23998573,0.0242,2.17,512.0,284.1832668,45.0740897
Kepler-1862 b,Kepler-1862,1,16.05730057,0.1199,2.203,5.49,0.19653883,0.0173,2.82,645.0,296.7533555,49.3780726
HD 103197 b,HD 103197,1,47.84,0.25,5.83,28.6047,0.52,0.09,0.793,474.97,178.2201971,-50.2927911
psi1 Dra B b,psi1 Dra B,1,3117.0,4.43,13.5,486.2799,1.21,1.53,1.09,159.48,265.4925754,72.1557114
Kepler-990 b,Kepler-990,2,9.91723428,0.08595,2.6,7.27,0.23195646,0.0229,2.27,903.0,297.9381813,46.8813194
Kepler-50 b,Kepler-50,2,7.81254,0.077,1.71,8.9,0.153,0.02800253,6.04982,1196.0,288.1009312,50.0336844
K2-260 b,K2-260,1,2.62669762,0.04392,18.41635529,546.66486004,1.643,1.72,0.48,2090.0,76.8673317,16.8676948
WASP-144 b,WASP-144,1,2.2783152,0.0316,9.52765,139.8452,0.85,0.44,0.95,1260.0,320.7628761,-40.0484393
Kepler-1304 b,Kepler-1304,1,16.1288853,0.1202,2.29,5.86,0.20430012,0.0184,2.68,715.0,285.2763652,39.4468274
Kepler-1128 b,Kepler-1128,1,61.6178167,0.302,3.65,12.9,0.32563119,0.0407,1.46,424.0,293.063315,39.4034052
Kepler-1537 b,Kepler-1537,1,1.444453798,0.0245,1.18,1.76,0.10527255,0.00553,5.89,1800.0,294.3853917,43.8254461
HATS-70 b,HATS-70,1,1.8882378,0.03632,15.513256,4100.007,1.384,12.9,6.64,2730.0,109.1045212,-31.2443947
Kepler-1043 b,Kepler-1043,1,38.5053398,0.2159,2.55,7.04,0.22749576,0.0221,2.33,532.0,281.6629579,47.5685927
NGTS-35 b,NGTS-35,1,25.241192,0.16,10.9,152.0,0.97243454,0.47824548,0.645,451.0,170.276336,-26.0666162
Kepler-368 c,Kepler-368,2,72.379334,0.36,3.88,14.3,0.346,0.0451,1.35,575.0,291.880018,45.3878419
Kepler-479 b,Kepler-479,1,12.49341307,0.09636,2.12,5.14,0.18913373,0.0162,2.96,649.0,291.0218899,37.7698734
Kepler-1404 b,Kepler-1404,1,15.9314739,0.1143,2.01,4.7,0.17932019,0.0148,3.18,596.0,296.0094827,50.4983929
Kepler-1987 b,Kepler-1987,4,2.345863002,0.0318,1.23,2.04,0.10973344,0.00642,6.02,997.0,295.8254663,42.9433716
K2-99 c,K2-99,2,522.2,1.43,12.6,2669.7586188,1.12,8.4,7.33,390.0,208.7737624,-5.4424943
Kepler-1085 b,Kepler-1085,2,219.3217528,0.73361,7.22,41.2,0.64412526,0.13,0.602,313.0,287.4776359,46.1411685
HD 156668 b,HD 156668,2,4.6455,0.05,1.87,4.15,0.167,0.013,3.49,887.48,259.4183491,29.228161
TOI-1728 b,TOI-1728,1,3.49151,0.0391,5.05,26.78,0.45053082,0.08425888,1.14,767.0,120.6116787,64.7971531
Kepler-28 c,Kepler-28,2,8.99,0.07519,1.857,2.06,0.16567073,0.00648148,1.764357,509.0,292.1370409,42.4294835
Kepler-1135 b,Kepler-1135,1,76.957857,0.3436,1.85,4.08,0.16504595,0.0128,3.54,451.0,286.0029904,44.7565551
